name,size,rank,time,comparisons
lazyselect,244000,61000,0.019291,414610
lazyselect,245000,61250,0.020279,429330
lazyselect,246000,61500,0.019677,428977
lazyselect,247000,61750,0.019235,428823
lazyselect,248000,62000,0.019491,437275
lazyselect,249000,62250,0.019708,430713
lazyselect,250000,62500,0.019922,423245
lazyselect,251000,62750,0.020240,445289
lazyselect,252000,63000,0.019729,432329
lazyselect,253000,63250,0.023107,425646
lazyselect,254000,63500,0.027748,435147
lazyselect,255000,63750,0.021077,436233
lazyselect,256000,64000,0.020727,443490
lazyselect,257000,64250,0.020967,434351
lazyselect,258000,64500,0.020500,445936
lazyselect,259000,64750,0.020924,470474
lazyselect,260000,65000,0.020433,458125
lazyselect,261000,65250,0.020511,454641
lazyselect,262000,65500,0.020664,463039
lazyselect,263000,65750,0.020813,440140
lazyselect,264000,66000,0.020900,457721
lazyselect,265000,66250,0.020712,456858
lazyselect,266000,66500,0.021917,460298
lazyselect,267000,66750,0.021021,471581
lazyselect,268000,67000,0.020977,467360
lazyselect,269000,67250,0.020995,455807
lazyselect,270000,67500,0.021339,470238
lazyselect,271000,67750,0.021150,462054
lazyselect,272000,68000,0.020535,463583
lazyselect,273000,68250,0.019990,475489
lazyselect,274000,68500,0.021040,459835
lazyselect,275000,68750,0.021856,459306
lazyselect,276000,69000,0.021253,471184
lazyselect,277000,69250,0.022788,477122
lazyselect,278000,69500,0.023170,468167
lazyselect,279000,69750,0.020687,452532
lazyselect,280000,70000,0.029268,473583
lazyselect,281000,70250,0.021876,479646
lazyselect,282000,70500,0.020623,467743
lazyselect,283000,70750,0.023037,508549
lazyselect,284000,71000,0.021240,475781
lazyselect,285000,71250,0.023782,472440
lazyselect,286000,71500,0.022176,478691
lazyselect,287000,71750,0.021229,469545
lazyselect,288000,72000,0.023416,506030
lazyselect,289000,72250,0.021381,498708
lazyselect,290000,72500,0.020550,490954
lazyselect,291000,72750,0.020557,493182
lazyselect,292000,73000,0.020872,525068
lazyselect,293000,73250,0.021579,481710
lazyselect,294000,73500,0.023853,480590
lazyselect,295000,73750,0.021963,475778
lazyselect,296000,74000,0.023521,492463
lazyselect,297000,74250,0.022926,494823
