name,size,rank,time,comparisons
quickselect,986000,246500,0.015378,2768271
quickselect,987000,246750,0.014805,3147271
quickselect,988000,247000,0.018698,4028486
quickselect,989000,247250,0.015314,2478103
quickselect,990000,247500,0.035944,6954375
quickselect,991000,247750,0.012588,2517024
quickselect,992000,248000,0.014033,2960159
quickselect,993000,248250,0.013974,3154826
quickselect,994000,248500,0.007836,2112203
quickselect,995000,248750,0.017099,4742289
quickselect,996000,249000,0.016213,3913982
quickselect,997000,249250,0.014761,3404681
quickselect,998000,249500,0.016242,4161388
quickselect,999000,249750,0.009687,1973893
quickselect,1000000,250000,0.008111,2226783
