name,size,rank,time,comparisons
quickselect,628000,157000,0.009722,2465141
quickselect,629000,157250,0.006050,1256640
quickselect,630000,157500,0.008607,1699443
quickselect,631000,157750,0.007712,1590984
quickselect,632000,158000,0.008921,1876240
quickselect,633000,158250,0.009198,1803615
quickselect,634000,158500,0.009527,2107872
quickselect,635000,158750,0.015600,3879166
quickselect,636000,159000,0.009006,2033091
quickselect,637000,159250,0.008784,1435304
quickselect,638000,159500,0.008316,1950562
quickselect,639000,159750,0.008752,1288529
quickselect,640000,160000,0.006722,1693659
quickselect,641000,160250,0.008600,1828585
quickselect,642000,160500,0.011885,2755974
quickselect,643000,160750,0.006157,1142602
quickselect,644000,161000,0.013171,3154592
quickselect,645000,161250,0.013242,2780684
quickselect,646000,161500,0.009102,2011450
quickselect,647000,161750,0.013226,2558571
quickselect,648000,162000,0.006577,1319083
quickselect,649000,162250,0.009700,2641875
quickselect,650000,162500,0.011793,2634323
quickselect,651000,162750,0.009230,1729804
quickselect,652000,163000,0.005883,1356941
quickselect,653000,163250,0.006457,1611681
quickselect,654000,163500,0.007548,1474640
quickselect,655000,163750,0.006888,1379784
quickselect,656000,164000,0.009699,1734804
quickselect,657000,164250,0.009028,1909189
quickselect,658000,164500,0.012586,2763523
quickselect,659000,164750,0.007514,1269858
quickselect,660000,165000,0.005639,1331632
quickselect,661000,165250,0.011959,2723953
quickselect,662000,165500,0.006126,1093994
quickselect,663000,165750,0.014061,3242631
quickselect,664000,166000,0.006198,1511889
quickselect,665000,166250,0.010312,2252013
quickselect,666000,166500,0.009077,1963592
quickselect,667000,166750,0.011448,2008912
quickselect,668000,167000,0.007105,1470287
quickselect,669000,167250,0.006254,1165518
quickselect,670000,167500,0.008231,1276718
quickselect,671000,167750,0.012097,2456410
quickselect,672000,168000,0.008847,2146782
quickselect,673000,168250,0.006454,1130733
quickselect,674000,168500,0.011323,2087754
quickselect,675000,168750,0.010645,2559220
quickselect,676000,169000,0.008901,1709671
quickselect,677000,169250,0.008228,1808730
quickselect,678000,169500,0.010374,2085614
quickselect,679000,169750,0.005997,1451133
quickselect,680000,170000,0.009481,1899103
quickselect,681000,170250,0.007881,1291080
quickselect,682000,170500,0.009739,1646684
quickselect,683000,170750,0.011514,2527278
quickselect,684000,171000,0.006275,1212712
quickselect,685000,171250,0.010136,2082586
quickselect,686000,171500,0.010792,2032856
quickselect,687000,171750,0.014378,3688462
quickselect,688000,172000,0.011413,2164679
quickselect,689000,172250,0.011550,2637395
quickselect,690000,172500,0.005065,1271284
quickselect,691000,172750,0.011328,2130444
quickselect,692000,173000,0.011348,2168862
quickselect,693000,173250,0.013174,3141057
quickselect,694000,173500,0.010972,2609966
quickselect,695000,173750,0.009157,1802995
quickselect,696000,174000,0.019665,4431217
quickselect,697000,174250,0.007665,1523498
quickselect,698000,174500,0.009721,2167458
quickselect,699000,174750,0.008412,1551950
quickselect,700000,175000,0.010251,2098327
quickselect,701000,175250,0.015167,3587079
quickselect,702000,175500,0.011133,2632562
quickselect,703000,175750,0.007291,1683033
quickselect,704000,176000,0.010610,2026113
